504118.385,7518528.68,598.843
504114.125,7518531.298,599.127
504109.865,7518533.916,599.41
504105.605,7518536.534,599.693
504101.345,7518539.151,599.976
504097.085,7518541.769,600.012
504092.825,7518544.387,600.055
504088.565,7518547.005,600.066
504084.305,7518549.622,600.082
504080.045,7518552.24,600.099
504075.785,7518554.858,600.115
504071.525,7518557.476,600.134
504067.266,7518560.093,600.158
504063.006,7518562.711,600.192
504058.746,7518565.329,600.226
504054.486,7518567.947,600.26
504050.226,7518570.564,600.304
504045.966,7518573.182,600.439
504041.706,7518575.8,600.574
504037.446,7518578.418,600.708
504033.186,7518581.035,600.822
504028.926,7518583.653,600.933
504024.666,7518586.271,601.044
504020.406,7518588.889,601.155
504016.146,7518591.506,601.266
504011.886,7518594.124,601.377
504007.626,7518596.742,601.488
504003.366,7518599.36,601.599
503999.106,7518601.977,601.71
503994.846,7518604.595,601.821
503990.586,7518607.213,601.932
503986.326,7518609.831,602.043
503982.066,7518612.449,602.154
503977.806,7518615.066,602.265
503973.546,7518617.684,602.264
503969.286,7518620.302,602.1
503965.026,7518622.92,601.963
503960.766,7518625.537,602.181
503956.506,7518628.155,602.088
503952.246,7518630.773,602.248
503947.986,7518633.391,602.441
503943.726,7518636.008,602.58
503939.466,7518638.626,602.756
503935.206,7518641.244,602.712
503930.946,7518643.862,602.919
503926.686,7518646.479,603.315
503922.426,7518649.097,603.757
503918.167,7518651.715,604.199
503913.907,7518654.333,604.641
503909.647,7518656.95,604.785
503905.387,7518659.568,604.771
503901.127,7518662.186,604.77
503896.867,7518664.804,604.771
503892.607,7518667.421,604.772
503888.347,7518670.039,604.772
503884.087,7518672.657,604.773
503879.827,7518675.275,604.774
503875.567,7518677.892,604.774
503871.307,7518680.51,604.775
503867.047,7518683.128,604.763
503862.787,7518685.746,604.759
503858.527,7518688.363,604.756
503854.267,7518690.981,604.752
503850.007,7518693.599,604.774
503845.747,7518696.217,604.796
503841.487,7518698.834,604.814
503837.227,7518701.452,604.832
503832.967,7518704.07,604.85
503828.707,7518706.688,604.86
503824.447,7518709.305,604.865
503820.187,7518711.923,604.873
503815.927,7518714.541,604.889
503811.667,7518717.159,604.905
503807.407,7518719.776,604.922
503803.147,7518722.394,604.938
503798.887,7518725.012,604.954
503794.627,7518727.63,604.97
503790.367,7518730.247,604.986
503786.107,7518732.865,605.094
503781.847,7518735.483,605.507
503777.587,7518738.101,605.915
